split,filename,image_path,image_id,ann_id,layer,group,flake_rep_mode,flake_rep_source,wb1,wb2,wb_product,wb_sum,area_px,log_area_px,bbox_w,bbox_h,bbox_aspect,roi_bg_pixels,roi_bg_initial_pixels,roi_bg_clip_iterations,roi_bg_residual_sigma,ndg,ndg_peak,ndg_mask_median,ndg_trimmed_median,ndg_central_median,ndg_largest_inner_median,delta_g,abs_delta_g,g_flake_rep,g_flake_peak,g_flake_mask_median,g_flake_trimmed_median,g_flake_central_median,g_flake_largest_inner_median,g_flake_median,flake_inner_area_px,flake_largest_inner_area_px,g_bg_plane_median,g_delta_p10,g_delta_p90,g_delta_iqr,iqr_ndg,g_bg_std,g_flake_std,plane_a,plane_b,plane_c
train,1-7-3-3_png.rf.24490f210bca45ff1612db7528dfcc6f.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-3_png.rf.24490f210bca45ff1612db7528dfcc6f.jpg,236,301,2,png,largest_inner_median,largest_inner_median,1.7,3.3,5.609999999999999,5.0,521,6.257667587882639,46.0,25.0,1.84,15728,17476.0,0.0,1.0,-0.13718238669199245,-0.14008782215370477,-0.12602833709746872,-0.12602833709746872,-0.13718238669199245,-0.13718238669199245,-20.00849151611328,20.00849151611328,-20.004722595214844,-20.428489685058594,-18.37786865234375,-18.37786865234375,-20.004722595214844,-20.004722595214844,-20.004722595214844,256.0,256.0,145.85321044921875,-20.836532592773438,-4.9630126953125,15.873519897460938,0.10883215973492452,0.4887669086456299,6.034509658813477,-0.0035179562401026487,0.0033788622822612524,146.00778198242188
train,2-0-4-2_png.rf.85fbceb130cbcb1027614fdf0daac53a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-4-2_png.rf.85fbceb130cbcb1027614fdf0daac53a.jpg,239,306,1,png,largest_inner_median,largest_inner_median,2.0,4.2,8.4,6.2,2488,7.819636302367592,88.0,38.0,2.3157894736842106,39289,43658.0,1.0,1.0,-0.0341701693910372,-0.037424334416317845,-0.03092569415766976,-0.03092569415766976,-0.0341701693910372,-0.0341701693910372,-3.2890586853027344,3.2890586853027344,-3.3140220642089844,-3.6272525787353516,-3.0017242431640625,-3.0017242431640625,-3.3140220642089844,-3.3140220642089844,-3.3140220642089844,1996.0,1996.0,96.25526428222656,-4.0490669250488285,-0.8667724609374976,3.182294464111331,0.03306099139451366,0.7823917269706726,1.2383352518081665,0.0023427344858646393,-0.004962194710969925,96.21814727783203
train,2-0-4-5_png.rf.73a0152c929ae8c9cb7e13e661d3ab5a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-4-5_png.rf.73a0152c929ae8c9cb7e13e661d3ab5a.jpg,243,312,1,png,largest_inner_median,largest_inner_median,2.0,4.5,9.0,6.5,744,6.61338421837956,61.0,19.0,3.210526315789474,13913,15459.0,0.0,1.0,-0.034650921702682344,-0.036344422726289245,-0.031113716017159513,-0.031113716017159513,-0.034650921702682344,-0.034650921702682344,-3.1853561401367188,3.1853561401367188,-3.26287841796875,-3.4185569286346436,-2.937713623046875,-2.937713623046875,-3.26287841796875,-3.26287841796875,-3.26287841796875,448.0,448.0,91.9270248413086,-3.6718475341796877,-1.3893455505371093,2.2825019836425784,0.024829499133500802,0.6410080790519714,0.997148334980011,-0.0005521505954675376,-0.011334719136357307,92.43325805664062
train,1-7-4-8_png.rf.2cc27c17e4bfaefc90459b376ee8de59.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-4-8_png.rf.2cc27c17e4bfaefc90459b376ee8de59.jpg,246,317,1,png,largest_inner_median,largest_inner_median,1.7,4.8,8.16,6.5,1583,7.367708572374371,43.0,121.0,0.35537190082644626,53230,59181.0,2.0,1.0,-0.05397200429999314,-0.037584127192882136,-0.04108471901374625,-0.04108471901374625,-0.05397200429999314,-0.05397200429999314,-5.400947570800781,5.400947570800781,-5.438014984130859,-3.7980895042419434,-4.1483917236328125,-4.1483917236328125,-5.438014984130859,-5.438014984130859,-5.438014984130859,948.0,948.0,100.06942749023438,-9.696434020996094,-0.5142868041992195,9.182147216796874,0.0917577670532086,0.9266052842140198,3.218975305557251,-0.003707221709191799,-5.9317251725587994e-05,100.38602447509766
train,1-7-4-5_png.rf.58da89828e092c1ea7b42c76a282ae52.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-4-5_png.rf.58da89828e092c1ea7b42c76a282ae52.jpg,248,319,1,png,largest_inner_median,largest_inner_median,1.7,4.5,7.6499999999999995,6.2,749,6.620073206530356,21.0,58.0,0.3620689655172414,14624,16250.0,0.0,1.0,-0.019217758353033805,-0.01996720890411564,-0.01895730426162838,-0.01895730426162838,-0.019217758353033805,-0.019217758353033805,-2.0741500854492188,2.0741500854492188,-2.099475860595703,-2.180363178253174,-2.0713653564453125,-2.0713653564453125,-2.099475860595703,-2.099475860595703,-2.099475860595703,458.0,458.0,107.92882537841797,-2.5672607421875,-1.1987396240234374,1.3685211181640626,0.012679848162581036,0.6504543423652649,0.76496422290802,-0.007945607416331768,0.0013020405313000083,108.11644744873047
train,1-7-3-6_png.rf.9d49fc11e810f22fd1e9cb22b80320ea.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6_png.rf.9d49fc11e810f22fd1e9cb22b80320ea.jpg,249,320,1,png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,1666,7.418780882750794,121.0,43.0,2.813953488372093,52833,58711.0,2.0,1.0027955657958985,-0.06699383918605517,-0.041703019489404136,-0.043550616065656765,-0.043550616065656765,-0.06699383918605517,-0.06699383918605517,-8.119384765625,8.119384765625,-8.180282592773438,-5.115136623382568,-5.339057922363281,-5.339057922363281,-8.180282592773438,-8.180282592773438,-8.180282592773438,1033.0,1033.0,121.19599151611328,-13.256793975830078,-0.5992431640625,12.657550811767578,0.10443869185297872,0.9302914142608643,4.551008701324463,0.0001558635412948206,-0.0038491771556437016,121.46883392333984
train,2-0-3-9_png.rf.510b40b36bf82cf62841f65c7e60f4ca.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/2-0-3-9_png.rf.510b40b36bf82cf62841f65c7e60f4ca.jpg,250,321,1,png,largest_inner_median,largest_inner_median,2.0,3.9,7.8,5.9,1705,7.441906728051625,44.0,122.0,0.36065573770491804,56708,63034.0,2.0,1.0,-0.08014456846957907,-0.04649882141343709,-0.05006537002080284,-0.05006537002080284,-0.08014456846957907,-0.08014456846957907,-7.618625640869141,7.618625640869141,-7.6570892333984375,-4.4586896896362305,-4.7977294921875,-4.7977294921875,-7.6570892333984375,-7.6570892333984375,-7.6570892333984375,1061.0,1061.0,95.06103515625,-11.346394348144532,-0.8208984374999995,10.525495910644533,0.11072355664278195,0.8925701975822449,3.8416919708251953,-0.0035030499566346407,-0.0002774178283289075,95.42852783203125
train,1-7-4-2-2-10-3_png.rf.c9e3eb32174e2fc2b617304d257d32d0.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-4-2-2-10-3_png.rf.c9e3eb32174e2fc2b617304d257d32d0.jpg,251,322,2,2-10-3_png,largest_inner_median,largest_inner_median,1.7,4.2,7.14,5.9,5569,8.62515033292133,111.0,86.0,1.2906976744186047,123417,135178.0,0.0,1.0,-0.10314474717630236,-0.10481315728303559,-0.10245877204357345,-0.10245877204357345,-0.10314474717630236,-0.10314474717630236,-7.166961669921875,7.166961669921875,-7.156059265136719,-7.2719879150390625,-7.108394622802734,-7.108394622802734,-7.156059265136719,-7.156059265136719,-7.156059265136719,4788.0,4788.0,69.48450469970703,-7.362982177734375,-6.033672332763673,1.3293098449707026,0.019131025697248834,0.7388138175010681,1.0035592317581177,0.0006559034227393568,0.0024784980341792107,68.90821838378906
train,1-7-3-6-3-10-4_png.rf.e085618dbc9853c176fad55347e1971a.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6-3-10-4_png.rf.e085618dbc9853c176fad55347e1971a.jpg,252,323,3,3-10-4_png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,622,6.434546518787453,52.0,23.0,2.260869565217391,16019,17789.0,0.0,1.0,-0.22121446017483454,-0.23078863395707014,-0.19523984603946315,-0.19523984603946315,-0.22121446017483454,-0.22121446017483454,-15.111488342285156,15.111488342285156,-15.111564636230469,-15.76559066772461,-13.337200164794922,-13.337200164794922,-15.111564636230469,-15.111564636230469,-15.111564636230469,347.0,347.0,68.31148529052734,-16.049102783203125,-5.346202087402344,10.702900695800782,0.15667790928980047,0.5470793843269348,4.286454677581787,0.005818210542201996,0.00268898019567132,67.5959243774414
train,1-1-3-9-3-10-4_png.rf.18ea2d10ca2b8a5d9ca2165ae0fc8b78.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-9-3-10-4_png.rf.18ea2d10ca2b8a5d9ca2165ae0fc8b78.jpg,255,326,3,3-10-4_png,largest_inner_median,largest_inner_median,1.1,3.9,4.29,5.0,672,6.511745329644728,53.0,24.0,2.2083333333333335,17041,18935.0,0.0,1.0,-0.14660890761119105,-0.1475807142482951,-0.1288361493826057,-0.1288361493826057,-0.14660890761119105,-0.14660890761119105,-18.14876937866211,18.14876937866211,-18.122974395751953,-18.243274688720703,-15.92287826538086,-15.92287826538086,-18.122974395751953,-18.122974395751953,-18.122974395751953,392.0,392.0,123.79035949707031,-18.801451110839842,-3.6293388366699233,15.172112274169919,0.12256295511064406,0.6887170076370239,6.044005393981934,0.005818283185362816,0.0050146677531301975,122.93824005126953
train,1-1-4-5-3-10-4_png.rf.33cc8e44643690444258abf94d4c82fb.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-4-5-3-10-4_png.rf.33cc8e44643690444258abf94d4c82fb.jpg,256,327,3,3-10-4_png,largest_inner_median,largest_inner_median,1.1,4.5,4.95,5.6,665,6.501289670540389,55.0,25.0,2.2,18550,20285.0,0.0,1.0,-0.14639640663356285,-0.1482878288687049,-0.1309413964727779,-0.1309413964727779,-0.14639640663356285,-0.14639640663356285,-16.46389389038086,16.46389389038086,-16.43960189819336,-16.652313232421875,-14.701515197753906,-14.701515197753906,-16.43960189819336,-16.43960189819336,-16.43960189819336,368.0,368.0,112.46105194091797,-17.226106262207033,-4.1077224731445305,13.118383789062502,0.11664824010319873,0.6648644804954529,5.250934600830078,0.005977873224765062,0.002581485314294696,111.69913482666016
train,1-1-4-5_png.rf.79aa73c6251a1cf7d0d957de2eae1d61.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-4-5_png.rf.79aa73c6251a1cf7d0d957de2eae1d61.jpg,257,328,1,png,largest_inner_median,largest_inner_median,1.1,4.5,4.95,5.6,1578,7.364547014255642,43.0,121.0,0.35537190082644626,46735,52081.0,2.0,1.0,-0.06342455971959683,-0.03692388676040955,-0.0432749816964273,-0.0432749816964273,-0.06342455971959683,-0.06342455971959683,-7.808158874511719,7.808158874511719,-7.8281097412109375,-4.5656280517578125,-5.347507476806641,-5.347507476806641,-7.8281097412109375,-7.8281097412109375,-7.8281097412109375,943.0,943.0,123.10939025878906,-11.484754180908203,-0.5005920410156252,10.984162139892577,0.08922278078709266,1.036728024482727,3.978778123855591,-0.0027669621631503105,0.0011518282117322087,123.04244995117188
train,1-1-3-9-3-10_png.rf.8ea27e5b0ae4f079c6f9766610b8e3a4.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-9-3-10_png.rf.8ea27e5b0ae4f079c6f9766610b8e3a4.jpg,263,336,3,3-10_png,largest_inner_median,largest_inner_median,1.1,3.9,4.29,5.0,1002,6.910750787961936,39.0,40.0,0.975,19595,21773.0,0.0,1.0,-0.1589828271495284,-0.16108229928329268,-0.15665056058773288,-0.15665056058773288,-0.1589828271495284,-0.1589828271495284,-19.924415588378906,19.924415588378906,-19.860000610351562,-20.12311553955078,-19.567710876464844,-19.567710876464844,-19.860000610351562,-19.860000610351562,-19.860000610351562,701.0,701.0,125.32432556152344,-20.28913345336914,-15.905215454101562,4.383917999267577,0.03498058321578959,0.7716483473777771,3.0865793228149414,-0.0067061507143080235,-0.0011912969639524817,125.94725036621094
train,0-8-3-9-3-10-4_png.rf.2c644fbaaef3c4d28769ee5b38c6da08.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/0-8-3-9-3-10-4_png.rf.2c644fbaaef3c4d28769ee5b38c6da08.jpg,267,342,3,3-10-4_png,largest_inner_median,largest_inner_median,0.8,3.9,3.12,4.7,578,6.361302477572996,22.0,52.0,0.4230769230769231,15533,17246.0,0.0,1.0,-0.12732220120060467,-0.13467407227210873,-0.11070335546799892,-0.11070335546799892,-0.12732220120060467,-0.12732220120060467,-18.288558959960938,18.288558959960938,-18.2847900390625,-19.34081268310547,-15.897659301757812,-15.897659301757812,-18.2847900390625,-18.2847900390625,-18.2847900390625,313.0,313.0,143.63998413085938,-19.704112243652343,-5.869499206542965,13.834613037109378,0.09631449850694583,0.6579983830451965,5.382671356201172,0.004947645589709282,-0.006747280713170767,144.1480712890625
train,1-4-3-6-3-10-4_png.rf.e7a8ec38c766642f39d07f587aaa6972.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-6-3-10-4_png.rf.e7a8ec38c766642f39d07f587aaa6972.jpg,269,344,3,3-10-4_png,largest_inner_median,largest_inner_median,1.4,3.6,5.04,5.0,631,6.448889394146858,52.0,22.0,2.3636363636363638,15387,17097.0,0.0,1.0,-0.185408653118028,-0.18972018297829166,-0.1710513008907753,-0.1710513008907753,-0.185408653118028,-0.185408653118028,-17.092334747314453,17.092334747314453,-17.108257293701172,-17.505725860595703,-15.784690856933594,-15.784690856933594,-17.108257293701172,-17.108257293701172,-17.108257293701172,364.0,364.0,92.18736267089844,-17.749237060546875,-5.541664123535156,12.207572937011719,0.13242132742848697,0.5569961667060852,4.866268634796143,-0.0028370008803904057,-0.004237126559019089,92.67864227294922
train,1-7-3-9_png.rf.eeeaae5535d899baf3e2aebb436cb062.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-9_png.rf.eeeaae5535d899baf3e2aebb436cb062.jpg,270,345,1,png,largest_inner_median,largest_inner_median,1.7,3.9,6.63,5.6,1600,7.3783837129967145,121.0,44.0,2.75,53691,59671.0,2.0,1.0,-0.06692941404286014,-0.03374244444354765,-0.04109871679890192,-0.04109871679890192,-0.06692941404286014,-0.06692941404286014,-7.9715576171875,7.9715576171875,-8.046073913574219,-4.093374729156494,-4.969535827636719,-4.969535827636719,-8.046073913574219,-8.046073913574219,-8.046073913574219,957.0,957.0,119.10395050048828,-11.523697662353516,-0.46552581787109215,11.058171844482423,0.09284471084304705,0.8949375748634338,4.045921802520752,0.00015356304356828332,-0.0029498962685465813,119.31648254394531
train,1-4-4-2_png.rf.1179138381328375d47fb0aa567c2a37.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-2_png.rf.1179138381328375d47fb0aa567c2a37.jpg,275,355,1,png,largest_inner_median,largest_inner_median,1.4,4.2,5.88,5.6,2504,7.826044013518965,88.0,38.0,2.3157894736842106,42004,46681.0,2.0,1.0,-0.04701339868617376,-0.04876309884039723,-0.04557100312150205,-0.04557100312150205,-0.04701339868617376,-0.04701339868617376,-6.005062103271484,6.005062103271484,-6.018402099609375,-6.2418928146362305,-5.834163665771484,-5.834163665771484,-6.018402099609375,-6.018402099609375,-6.018402099609375,2012.0,2012.0,127.73086547851562,-6.514109802246094,-3.04549560546875,3.468614196777344,0.027155646239324715,0.8070541024208069,1.4367403984069824,0.0022517526522278786,-0.005038167349994183,127.71546936035156
train,1-1-3-9-3-10_png.rf.ebbf1af713dfbd7265ce0da942d9b830.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-3-9-3-10_png.rf.ebbf1af713dfbd7265ce0da942d9b830.jpg,277,359,3,3-10_png,largest_inner_median,largest_inner_median,1.1,3.9,4.29,5.0,1005,6.913737350659685,39.0,40.0,0.975,19621,21803.0,0.0,1.0,-0.15881524184906626,-0.15936395180008822,-0.15741563959263336,-0.15741563959263336,-0.15881524184906626,-0.15881524184906626,-19.90420913696289,19.90420913696289,-19.826213836669922,-19.894983291625977,-19.650802612304688,-19.650802612304688,-19.826213836669922,-19.826213836669922,-19.826213836669922,704.0,704.0,125.32933807373047,-20.13413848876953,-14.755490112304686,5.378648376464843,0.04291611572464077,0.7385510206222534,3.3133058547973633,0.006452565081417561,0.000706940540112555,124.77381134033203
train,1-1-4-5-3-10-4_png.rf.bcfb0c4097ad09b2dcf35fea2dd77232.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-1-4-5-3-10-4_png.rf.bcfb0c4097ad09b2dcf35fea2dd77232.jpg,283,367,3,3-10-4_png,largest_inner_median,largest_inner_median,1.1,4.5,4.95,5.6,661,6.495265555937008,25.0,55.0,0.45454545454545453,18275,20280.0,0.0,1.0,-0.14265329091779055,-0.1473416869028956,-0.12414440681483621,-0.12414440681483621,-0.14265329091779055,-0.14265329091779055,-16.047401428222656,16.047401428222656,-16.02263641357422,-16.550045013427734,-13.940528869628906,-13.940528869628906,-16.02263641357422,-16.02263641357422,-16.02263641357422,364.0,364.0,112.4923324584961,-16.7598876953125,-4.012580871582031,12.747306823730469,0.11331711722159883,0.6051018238067627,5.025911331176758,0.0024164714850485325,-0.005271632224321365,112.97357177734375
train,1-7-3-6_png.rf.eadfdbee81723d32f58c902213bbe348.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-7-3-6_png.rf.eadfdbee81723d32f58c902213bbe348.jpg,284,368,1,png,largest_inner_median,largest_inner_median,1.7,3.6,6.12,5.3,1667,7.419380582918692,43.0,121.0,0.35537190082644626,53233,59149.0,0.0,1.0,-0.06672817827644532,-0.041504870831914356,-0.045195956915224766,-0.045195956915224766,-0.06672817827644532,-0.06672817827644532,-8.08743667602539,8.08743667602539,-8.161945343017578,-5.10488748550415,-5.55224609375,-5.55224609375,-8.161945343017578,-8.161945343017578,-8.161945343017578,1034.0,1034.0,121.19972229003906,-12.628262329101563,-0.4235626220703108,12.204699707031253,0.10069907320269751,0.8928871154785156,4.333872318267822,-0.003290805732831359,8.988053014036268e-05,121.43952941894531
train,1-4-3-6-3-10-4_png.rf.f522ca05a573b3624218398e4eb00b01.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-6-3-10-4_png.rf.f522ca05a573b3624218398e4eb00b01.jpg,286,370,3,3-10-4_png,largest_inner_median,largest_inner_median,1.4,3.6,5.04,5.0,631,6.448889394146858,52.0,22.0,2.3636363636363638,15442,17158.0,0.0,1.0,-0.18604986289590267,-0.18851354135688125,-0.17095542085388984,-0.17095542085388984,-0.18604986289590267,-0.18604986289590267,-17.153995513916016,17.153995513916016,-17.15613555908203,-17.383289337158203,-15.764411926269531,-15.764411926269531,-17.15613555908203,-17.15613555908203,-17.15613555908203,364.0,364.0,92.20106506347656,-17.930999755859375,-5.404426574707031,12.526573181152344,0.135861480260866,0.5888690948486328,5.1501383781433105,0.003297902876511216,0.004966741893440485,91.64264678955078
train,1-4-3-3_png.rf.0bb68ba5c08336dc64c123202c48d82c.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-3-3_png.rf.0bb68ba5c08336dc64c123202c48d82c.jpg,292,378,1,png,largest_inner_median,largest_inner_median,1.4,3.3,4.619999999999999,4.699999999999999,836,6.729824070489475,24.0,60.0,0.4,18011,20013.0,0.0,1.0,-0.026818957972908824,-0.02836964738121874,-0.0251804254071291,-0.0251804254071291,-0.026818957972908824,-0.026818957972908824,-4.1837005615234375,4.1837005615234375,-4.2088623046875,-4.450766563415527,-3.9532546997070312,-3.9532546997070312,-4.2088623046875,-4.2088623046875,-4.2088623046875,526.0,526.0,155.9978790283203,-4.9096527099609375,-2.122833251953125,2.7868194580078125,0.017864470179763694,0.6781941652297974,1.1615111827850342,-0.011365169659256935,0.0021016548853367567,156.31121826171875
train,1-4-4-2_png.rf.133a557be73f00c6d00cb10815688024.jpg,/mnt/tf_data/TechFin/home/group_6/Data/white_balance_copy_layers.v10-argmented-10x.coco-segmentation/train/1-4-4-2_png.rf.133a557be73f00c6d00cb10815688024.jpg,293,379,1,png,largest_inner_median,largest_inner_median,1.4,4.2,5.88,5.6,804,6.690842277418564,55.0,24.0,2.2916666666666665,16338,18154.0,0.0,1.0,-0.044232749397394536,-0.04733446647138966,-0.0420710717179202,-0.0420710717179202,-0.044232749397394536,-0.044232749397394536,-5.639087677001953,5.639087677001953,-5.624294281005859,-6.019721984863281,-5.3487091064453125,-5.3487091064453125,-5.624294281005859,-5.624294281005859,-5.624294281005859,502.0,502.0,127.48670959472656,-6.341014862060547,-1.7530479431152326,4.587966918945314,0.035987805580128436,0.6029830574989319,1.823898434638977,0.0004911879659630358,0.008837077766656876,127.00948333740234
